,0,1,2,3
51,0.9988655,0.00097220077,6.924595e-05,9.306667e-05
52,0.52637833,0.06215558,0.40583766,0.005628399
53,0.002845515,0.009570562,0.92782134,0.05976255
54,0.35996243,0.0032677238,0.6342876,0.0024822834
55,0.91966665,0.00038894554,0.07907359,0.0008708337
56,0.65242004,0.0018960737,0.34409174,0.0015921533
57,0.0010855384,0.0028122617,0.9913238,0.0047783353
58,0.00060120295,0.0011563541,0.9957854,0.0024569994
59,0.00060633576,0.0010981517,0.6497383,0.34855723
60,0.000612541,0.0019060243,0.993447,0.004034409
61,0.0009284508,0.0033234851,0.9486392,0.0471088
62,0.0014230117,0.0039758855,0.7895954,0.2050057
63,0.00055665436,0.0017294752,0.99565923,0.0020547137
64,0.00031662476,0.00074297737,0.9985567,0.00038367359
65,0.00028275722,0.0007830837,0.99856323,0.0003709153
66,0.00039050757,0.0009133222,0.9982261,0.00047002206
67,0.00041023607,0.001972631,0.9970944,0.0005227939
68,0.00060653826,0.007075314,0.9915452,0.00077295623
69,0.00071458536,0.014760535,0.9775621,0.006962818
70,0.00048091667,0.33936447,0.65956163,0.0005929816
71,0.00022459135,0.97154206,0.027954033,0.00027935626
72,0.00016117029,0.9900782,0.009553565,0.0002070255
73,0.000104086546,0.9940006,0.0057691187,0.00012612803
74,0.0001555091,0.9861674,0.013488722,0.0001884397
75,0.0002203073,0.99212545,0.007376489,0.00027783212
76,0.00013150432,0.9974124,0.002296779,0.00015935166
77,0.0013459328,0.7762594,0.22076367,0.0016309483
78,0.0021805083,0.26476738,0.7304099,0.002642254
79,0.0013085058,0.15808965,0.83902776,0.0015740962
80,0.00092581444,0.0066520455,0.98881286,0.003609231
81,0.0012105919,0.2345159,0.7626499,0.0016236297
82,0.020439442,0.0354581,0.9414283,0.0026741982
83,0.07633396,0.061561488,0.8552118,0.006892809
84,0.024480568,0.0131833935,0.9602664,0.0020696633
85,0.0006861955,0.0015809755,0.99239254,0.005340252
86,0.00050802145,0.0009052662,0.9966865,0.0019001606
87,0.0005045378,0.00091453263,0.9978923,0.00068863033
88,0.00019022521,0.00036620616,0.9989028,0.0005407072
89,0.0002475949,0.00046833046,0.9989249,0.00035914013
90,0.0002786394,0.0004965077,0.99885106,0.00037383378
91,0.0003621066,0.0011248752,0.9946885,0.003824566
92,0.00046229773,0.0067850277,0.9921312,0.00062148203
93,0.0023582624,0.01612327,0.92387,0.057648424
94,0.0006603884,0.012226727,0.9779628,0.0091501195
95,0.001234146,0.013162057,0.90195876,0.08364504
96,0.0013059371,0.01483544,0.9332204,0.050638285
97,0.0003483634,0.004056237,0.9941399,0.0014555404
98,0.0007859423,0.06845635,0.9296737,0.0010840186
99,0.0005118431,0.011937682,0.9868355,0.0007149553
100,0.0005742492,0.027841663,0.9707819,0.00080212526
101,0.0010025227,0.35816786,0.6394762,0.0013534721
102,0.001397851,0.77800727,0.21890406,0.0016908273
103,0.00020500315,0.9774219,0.02197184,0.00040128172
104,0.008779407,0.12751654,0.19092938,0.6727747
105,0.0014969468,0.7776019,0.21560955,0.005291604
106,0.0025914845,0.24234655,0.73885095,0.016211003
107,0.0010483848,0.16184466,0.83246636,0.0046406076
108,0.0021201938,0.15498091,0.8333947,0.009504138
109,0.0007359149,0.28185064,0.71538067,0.0020327673
110,0.00041044437,0.050305583,0.9486655,0.0006184925
111,0.0010367124,0.40296146,0.59472185,0.0012799364
112,0.000289079,0.9292523,0.07011801,0.00034055495
113,0.0004743577,0.8859021,0.11306743,0.0005561173
114,0.00013749515,0.9978757,0.0017976739,0.00018914818
115,0.00034207682,0.9986946,0.0004906861,0.00047270575
116,0.00020254393,0.9991984,0.00031587097,0.00028323484
117,0.0004046797,0.9983901,0.00063110533,0.00057417573
118,0.0006140274,0.9974037,0.0009297768,0.0010524971
119,0.00044403374,0.9980794,0.0007110901,0.0007654671
120,0.00032399816,0.9986754,0.0005170874,0.00048346535
121,0.0002851678,0.998879,0.00042936858,0.00040647553
122,0.00018646747,0.9992448,0.0002804028,0.0002883884
123,0.0001950506,0.9990239,0.00027606986,0.0005049924
124,0.000129221,0.99951637,0.0001853588,0.00016907768
125,0.00010516647,0.99960476,0.00014885006,0.00014128529
126,0.00018156358,0.9992643,0.00026700107,0.00028713574
127,7.683731e-05,0.99970573,0.00010639274,0.000110955436
128,0.00010688851,0.99957687,0.00015544253,0.00016084367
129,0.00028392018,0.99864596,0.00041746977,0.00065263134
130,0.007986416,0.39687166,0.013051206,0.5820907
131,0.003651317,0.5569022,0.00763857,0.43180788
132,0.00052221614,0.9937504,0.001035129,0.0046922443
133,0.00039794325,0.9959699,0.0008209106,0.0028112223
134,0.0008563527,0.8360907,0.0022360727,0.16081692
